Time [s],Voltage [V]
4.00E-03,-2.5599999
8.00E-03,-2.5599999
1.20E-02,-2.5599999
1.60E-02,-2.5599999
2.00E-02,-2.5599999
2.40E-02,-2.5599999
2.80E-02,-2.5599999
3.20E-02,-2.5599999
3.60E-02,-2.5599999
4.00E-02,-2.5599999
4.40E-02,-2.5599999
4.80E-02,-2.5599999
5.20E-02,-2.5599999
5.60E-02,-2.5599999
6.00E-02,-2.5599999
6.40E-02,-2.5599999
6.80E-02,-2.5599999
7.20E-02,-2.5599999
7.60E-02,-2.5599999
8.00E-02,-2.5599999
8.40E-02,-2.5599999
8.80E-02,-2.5599999
9.20E-02,-2.5599999
9.60E-02,-2.5599999
1.00E-01,-2.5599999
1.04E-01,-2.5599999
1.08E-01,-2.5599999
1.12E-01,-2.5599999
1.16E-01,-2.5599999
1.20E-01,-2.5599999
1.24E-01,-2.5599999
1.28E-01,-2.5599999
1.32E-01,-2.5599999
1.36E-01,-2.5599999
1.40E-01,-2.5599999
1.44E-01,-2.5599999
1.48E-01,-2.5599999
1.52E-01,-2.5599999
1.56E-01,-2.5599999
1.60E-01,-2.5599999
1.64E-01,-2.5599999
1.68E-01,-2.5599999
1.72E-01,-2.5599999
1.76E-01,-2.5599999
1.80E-01,-2.5599999
1.84E-01,-2.5599999
1.88E-01,-2.5599999
1.92E-01,-2.5599999
1.96E-01,-2.5599999
2.00E-01,-2.5599999
2.04E-01,-2.5599999
2.08E-01,-2.5599999
2.12E-01,-2.5599999
2.16E-01,-2.5599999
2.20E-01,-2.5599999
2.24E-01,-2.5599999
2.28E-01,-2.5599999
2.32E-01,-2.5599999
2.36E-01,-2.5599999
2.40E-01,-2.5599999
2.44E-01,-2.5599999
2.48E-01,-2.5599999
2.52E-01,-2.5599999
2.56E-01,-2.5599999
2.60E-01,-2.5599999
2.64E-01,-2.5599999
2.68E-01,-2.5599999
2.72E-01,-2.5599999
2.76E-01,-2.5599999
2.80E-01,-2.5599999
2.84E-01,-2.5599999
2.88E-01,-2.5599999
2.92E-01,-2.5599999
2.96E-01,-2.5599999
3.00E-01,-2.5599999
3.04E-01,-2.5599999
3.08E-01,-2.5599999
3.12E-01,-2.5599999
3.16E-01,-2.5599999
3.20E-01,-2.5599999
3.24E-01,-2.5599999
3.28E-01,-2.5599999
3.32E-01,-2.5599999
3.36E-01,-2.5599999
3.40E-01,-2.5599999
3.44E-01,-2.5599999
3.48E-01,-2.5599999
3.52E-01,-2.5599999
3.56E-01,-2.5599999
3.60E-01,-2.5599999
3.64E-01,-2.5599999
3.68E-01,-2.5599999
3.72E-01,-2.5599999
3.76E-01,-2.5599999
3.80E-01,-2.5599999
3.84E-01,-2.5599999
3.88E-01,-2.5599999
3.92E-01,-2.5599999
3.96E-01,-2.5599999
4.00E-01,-2.5599999
4.04E-01,-2.5599999
4.08E-01,-2.5599999
4.12E-01,-2.5599999
4.16E-01,-2.5599999
4.20E-01,-2.5599999
4.24E-01,-2.5599999
4.28E-01,-2.5599999
4.32E-01,-2.5599999
4.36E-01,-2.5599999
4.40E-01,-2.5599999
4.44E-01,-2.5599999
4.48E-01,-2.5599999
4.52E-01,-2.5599999
4.56E-01,-2.5599999
4.60E-01,-2.5599999
4.64E-01,-2.5599999
4.68E-01,-2.5599999
4.72E-01,-2.5599999
4.76E-01,-2.5599999
4.80E-01,-1.04
4.84E-01,-1.0599999
4.88E-01,-1.04
4.92E-01,-1.04
4.96E-01,-1.04
5.00E-01,-1.04
5.04E-01,-1.04
5.08E-01,-1.04
5.12E-01,-1.0599999
5.16E-01,-1.04
5.20E-01,-1.04
5.24E-01,-1.02
5.28E-01,-1.04
5.32E-01,-1.0599999
5.36E-01,-1.0599999
5.40E-01,-1.0599999
5.44E-01,-1.04
5.48E-01,-1.04
5.52E-01,-1.0599999
5.56E-01,-1.04
5.60E-01,-1.0599999
5.64E-01,-1.0599999
5.68E-01,-1.0599999
5.72E-01,-1.0599999
5.76E-01,-1.0599999
5.80E-01,-1.0599999
5.84E-01,-1.0599999
5.88E-01,-1.0599999
5.92E-01,-1.1
5.96E-01,-1.0599999
6.00E-01,-1.0799999
6.04E-01,-1.0599999
6.08E-01,-1.0599999
6.12E-01,-1.0599999
6.16E-01,-1.0799999
6.20E-01,-1.0599999
6.24E-01,-1.0599999
6.28E-01,-1.0599999
6.32E-01,-1.04
6.36E-01,-1.0599999
6.40E-01,-1.0599999
6.44E-01,-1.0599999
6.48E-01,-1.0599999
6.52E-01,-1.0599999
6.56E-01,-1.0599999
6.60E-01,-1.0799999
6.64E-01,-1.04
6.68E-01,-1.0599999
6.72E-01,-1.0599999
6.76E-01,-1.0799999
6.80E-01,-1.0599999
6.84E-01,-1.0599999
6.88E-01,-1.0799999
6.92E-01,-1.0599999
6.96E-01,-1.0599999
7.00E-01,-1.0799999
7.04E-01,-1.0799999
7.08E-01,-1.0599999
7.12E-01,-1.0599999
7.16E-01,-1.1
7.20E-01,-1.0799999
7.24E-01,-1.0599999
7.28E-01,-1.0599999
7.32E-01,-1.0799999
7.36E-01,-1.0799999
7.40E-01,-1.0799999
7.44E-01,-1.0799999
7.48E-01,-1.0599999
7.52E-01,-1.0799999
7.56E-01,-1.04
7.60E-01,-1.0799999
7.64E-01,-1.0599999
7.68E-01,-1.0599999
7.72E-01,-1.0599999
7.76E-01,-1.0599999
7.80E-01,-1.0599999
7.84E-01,-1.0799999
7.88E-01,-1.1
7.92E-01,-1.0599999
7.96E-01,-1.0599999
8.00E-01,-1.0799999
8.04E-01,-1.0599999
8.08E-01,-1.0799999
8.12E-01,-1.0599999
8.16E-01,-1.0799999
8.20E-01,-1.0799999
8.24E-01,-1.0799999
8.28E-01,-1.0599999
8.32E-01,-1.0599999
8.36E-01,-1.04
8.40E-01,-1.0599999
8.44E-01,-1.0599999
8.48E-01,-1.04
8.52E-01,-1.04
8.56E-01,-1.02
8.60E-01,-1.04
8.64E-01,-1.02
8.68E-01,-1
8.72E-01,-1
8.76E-01,-1
8.80E-01,-1.02
8.84E-01,-1
8.88E-01,-9.80E-01
8.92E-01,-9.60E-01
8.96E-01,-9.60E-01
9.00E-01,-9.40E-01
9.04E-01,-9.40E-01
9.08E-01,-9.20E-01
9.12E-01,-9.20E-01
9.16E-01,-9.00E-01
9.20E-01,-9.00E-01
9.24E-01,-8.80E-01
9.28E-01,-8.60E-01
9.32E-01,-8.40E-01
9.36E-01,-8.40E-01
9.40E-01,-8.20E-01
9.44E-01,-8.00E-01
9.48E-01,-8.00E-01
9.52E-01,-7.60E-01
9.56E-01,-7.60E-01
9.60E-01,-7.60E-01
9.64E-01,-7.40E-01
9.68E-01,-7.20E-01
9.72E-01,-7.20E-01
9.76E-01,-6.80E-01
9.80E-01,-6.60E-01
9.84E-01,-6.40E-01
9.88E-01,-6.20E-01
9.92E-01,-6.00E-01
9.96E-01,-6.00E-01
1,-5.80E-01
1.0040001,-5.80E-01
1.008,-5.20E-01
1.0120001,-5.20E-01
1.016,-5.00E-01
1.0200001,-4.80E-01
1.024,-4.60E-01
1.028,-4.40E-01
1.0320001,-4.20E-01
1.036,-4.00E-01
1.0400001,-3.80E-01
1.044,-3.60E-01
1.0480001,-3.60E-01
1.052,-3.20E-01
1.056,-2.80E-01
1.0600001,-2.80E-01
1.064,-2.60E-01
1.0680001,-2.40E-01
1.072,-2.20E-01
1.0760001,-2.00E-01
1.08,-1.60E-01
1.0840001,-1.40E-01
1.0880001,-1.40E-01
1.092,-1.20E-01
1.0960001,-1.00E-01
1.1,-6.00E-02
1.1040001,-4.00E-02
1.108,-4.00E-02
1.1120001,-2.00E-02
1.1160001,2.00E-02
1.12,4.00E-02
1.1240001,6.00E-02
1.128,8.00E-02
1.1320001,1.00E-01
1.136,1.00E-01
1.1400001,1.40E-01
1.1440001,1.60E-01
1.148,1.80E-01
1.1520001,2.00E-01
1.156,2.20E-01
1.1600001,2.20E-01
1.164,2.60E-01
1.1680001,2.60E-01
1.1720001,3.00E-01
1.176,3.20E-01
1.1800001,3.40E-01
1.184,3.40E-01
1.1880001,3.60E-01
1.192,4.00E-01
1.1960001,4.00E-01
1.2,4.20E-01
1.2040001,4.40E-01
1.2080001,4.40E-01
1.212,4.80E-01
1.2160001,4.80E-01
1.22,5.00E-01
1.2240001,5.20E-01
1.228,5.40E-01
1.2320001,5.40E-01
1.2360001,5.80E-01
1.24,5.80E-01
1.2440001,6.00E-01
1.248,6.00E-01
1.2520001,6.20E-01
1.256,6.40E-01
1.2600001,6.40E-01
1.2640001,6.60E-01
1.268,6.60E-01
1.2720001,6.80E-01
1.276,6.80E-01
1.2800001,6.80E-01
1.284,7.20E-01
1.2880001,7.20E-01
1.2920001,7.20E-01
1.296,7.20E-01
1.3000001,7.40E-01
1.304,7.60E-01
1.3080001,7.60E-01
1.312,7.60E-01
1.3160001,7.80E-01
1.3200001,7.80E-01
1.3240001,8.00E-01
1.3280001,8.00E-01
1.332,8.20E-01
1.3360001,8.20E-01
1.34,8.20E-01
1.3440001,8.20E-01
1.348,8.20E-01
1.3520001,8.40E-01
1.3560001,8.40E-01
1.36,8.40E-01
1.3640001,8.40E-01
1.368,8.40E-01
1.3720001,8.60E-01
1.376,8.60E-01
1.3800001,8.60E-01
1.3840001,8.60E-01
1.388,8.60E-01
1.3920001,8.60E-01
1.396,8.60E-01
1.4000001,8.60E-01
1.404,8.40E-01
1.4080001,8.60E-01
1.4120001,8.60E-01
1.416,8.40E-01
1.4200001,8.40E-01
1.424,8.40E-01
1.4280001,8.40E-01
1.432,8.20E-01
1.4360001,8.40E-01
1.4400001,8.20E-01
1.4440001,7.80E-01
1.4480001,8.20E-01
1.452,8.00E-01
1.4560001,7.80E-01
1.46,7.80E-01
1.4640001,7.60E-01
1.4680001,7.60E-01
1.4720001,7.60E-01
1.4760001,7.40E-01
1.48,7.40E-01
1.4840001,7.40E-01
1.488,7.20E-01
1.4920001,7.20E-01
1.4960001,7.20E-01
1.5000001,7.00E-01
1.5040001,7.00E-01
1.508,6.80E-01
1.5120001,6.60E-01
1.516,6.60E-01
1.5200001,6.40E-01
1.524,6.40E-01
1.5280001,6.20E-01
1.5320001,6.20E-01
1.536,6.00E-01
1.5400001,5.80E-01
1.544,5.60E-01
1.5480001,5.60E-01
1.552,5.40E-01
1.5560001,5.20E-01
1.5600001,5.40E-01
1.5640001,5.20E-01
1.5680001,5.00E-01
1.572,5.00E-01
1.5760001,4.60E-01
1.58,4.40E-01
1.5840001,4.20E-01
1.5880001,4.20E-01
1.5920001,4.00E-01
1.5960001,4.00E-01
1.6,3.80E-01
1.6040001,3.40E-01
1.608,3.40E-01
1.6120001,3.20E-01
1.6160001,3.40E-01
1.6200001,2.80E-01
1.6240001,2.80E-01
1.628,2.60E-01
1.6320001,2.40E-01
1.636,2.00E-01
1.6400001,1.80E-01
1.6440001,2.00E-01
1.6480001,1.60E-01
1.6520001,1.40E-01
1.6560001,1.20E-01
1.6600001,1.20E-01
1.664,1.20E-01
1.6680001,8.00E-02
1.6720001,6.00E-02
1.6760001,4.00E-02
1.6800001,4.00E-02
1.6840001,0
1.6880001,0
1.692,0
1.6960001,-4.00E-02
1.7,-4.00E-02
1.7040001,-8.00E-02
1.7080001,-1.00E-01
1.7120001,-1.00E-01
1.7160001,-1.20E-01
1.72,-1.40E-01
1.7240001,-1.60E-01
1.728,-1.60E-01
1.7320001,-1.80E-01
1.7360001,-2.00E-01
1.7400001,-2.20E-01
1.7440001,-2.40E-01
1.748,-2.60E-01
1.7520001,-2.60E-01
1.756,-2.80E-01
1.7600001,-3.00E-01
1.7640001,-3.40E-01
1.7680001,-3.40E-01
1.7720001,-3.40E-01
1.7760001,-3.60E-01
1.7800001,-3.60E-01
1.784,-3.80E-01
1.7880001,-4.00E-01
1.7920001,-4.00E-01
1.7960001,-4.20E-01
1.8000001,-4.40E-01
1.8040001,-4.60E-01
1.8080001,-4.80E-01
1.812,-4.80E-01
1.8160001,-5.00E-01
1.8200001,-5.20E-01
1.8240001,-5.20E-01
1.8280001,-5.20E-01
1.8320001,-5.40E-01
1.8360001,-5.40E-01
1.84,-5.60E-01
1.8440001,-5.80E-01
1.848,-5.80E-01
1.8520001,-6.00E-01
1.8560001,-6.00E-01
1.8600001,-6.20E-01
1.8640001,-6.20E-01
1.868,-6.40E-01
1.8720001,-6.40E-01
1.876,-6.60E-01
1.8800001,-6.60E-01
1.8840001,-6.80E-01
1.8880001,-6.80E-01
1.8920001,-7.00E-01
1.8960001,-6.80E-01
1.9000001,-7.00E-01
1.904,-7.00E-01
1.9080001,-6.80E-01
1.9120001,-7.00E-01
1.9160001,-7.20E-01
1.9200001,-7.20E-01
1.9240001,-7.00E-01
1.9280001,-7.40E-01
1.932,-7.20E-01
1.9360001,-7.20E-01
1.9400001,-7.40E-01
1.9440001,-7.40E-01
1.9480001,-7.40E-01
1.9520001,-7.40E-01
1.9560001,-7.60E-01
1.96,-7.40E-01
1.9640001,-7.40E-01
1.9680001,-7.40E-01
1.9720001,-7.40E-01
1.9760001,-7.40E-01
1.9800001,-7.40E-01
1.9840001,-7.40E-01
1.988,-7.40E-01
1.9920001,-7.40E-01
1.9960001,-7.40E-01
2,-7.20E-01
2.0040002,-7.20E-01
2.0080001,-7.20E-01
2.0120001,-7.40E-01
2.016,-7.20E-01
2.02,-7.20E-01
2.0240002,-7.20E-01
2.0280001,-7.00E-01
2.0320001,-7.00E-01
2.036,-7.00E-01
2.0400002,-6.80E-01
2.0440001,-6.80E-01
2.0480001,-6.80E-01
2.052,-6.60E-01
2.056,-6.60E-01
2.0600002,-6.40E-01
2.0640001,-6.60E-01
2.0680001,-6.60E-01
2.072,-6.60E-01
2.0760002,-6.20E-01
2.0800002,-6.00E-01
2.0840001,-6.20E-01
2.0880001,-6.00E-01
2.092,-6.00E-01
2.0960002,-5.80E-01
2.1000001,-5.80E-01
2.1040001,-5.80E-01
2.108,-5.40E-01
2.112,-5.40E-01
2.1160002,-5.20E-01
2.1200001,-5.20E-01
2.1240001,-5.00E-01
2.128,-4.80E-01
2.1320002,-4.80E-01
2.1360002,-4.80E-01
2.1400001,-4.60E-01
2.1440001,-4.60E-01
2.148,-4.40E-01
2.1520002,-4.20E-01
2.1560001,-4.20E-01
2.1600001,-4.00E-01
2.164,-3.80E-01
2.1680002,-3.80E-01
2.1720002,-3.60E-01
2.1760001,-3.80E-01
2.1800001,-3.00E-01
2.184,-3.20E-01
2.1880002,-3.00E-01
2.1920002,-2.80E-01
2.1960001,-3.00E-01
2.2,-2.80E-01
2.204,-2.60E-01
2.2080002,-2.40E-01
2.2120001,-2.40E-01
2.2160001,-2.40E-01
2.22,-2.00E-01
2.2240002,-1.80E-01
2.2280002,-1.80E-01
2.2320001,-1.60E-01
2.2360001,-1.40E-01
2.24,-1.20E-01
2.2440002,-1.00E-01
2.2480001,-1.00E-01
2.2520001,-8.00E-02
2.256,-8.00E-02
2.26,-6.00E-02
2.2640002,-4.00E-02
2.2680001,-4.00E-02
2.2720001,0
2.276,0
2.2800002,2.00E-02
2.2840002,2.00E-02
2.2880001,4.00E-02
2.2920001,6.00E-02
2.296,8.00E-02
2.3000002,8.00E-02
2.3040001,1.20E-01
2.3080001,1.20E-01
2.312,1.40E-01
2.3160002,1.40E-01
2.3200002,1.40E-01
2.3240001,1.80E-01
2.3280001,1.80E-01
2.332,2.00E-01
2.3360002,2.20E-01
2.3400002,2.00E-01
2.3440001,2.20E-01
2.348,2.60E-01
2.352,2.60E-01
2.3560002,2.80E-01
2.3600001,2.80E-01
2.3640001,2.80E-01
2.368,3.00E-01
2.3720002,3.20E-01
2.3760002,3.20E-01
2.3800001,3.40E-01
2.3840001,3.40E-01
2.388,3.80E-01
2.3920002,3.80E-01
2.3960001,3.60E-01
2.4000001,3.80E-01
2.404,4.20E-01
2.4080002,4.20E-01
2.4120002,4.20E-01
2.4160001,4.40E-01
2.4200001,4.40E-01
2.424,4.20E-01
2.4280002,4.60E-01
2.4320002,4.40E-01
2.4360001,4.60E-01
2.4400001,4.80E-01
2.444,4.80E-01
2.4480002,4.80E-01
2.4520001,5.00E-01
2.4560001,5.00E-01
2.46,5.20E-01
2.4640002,5.00E-01
2.4680002,5.20E-01
2.4720001,5.40E-01
2.4760001,5.40E-01
2.48,5.60E-01
2.4840002,5.40E-01
2.4880002,5.40E-01
2.4920001,5.60E-01
2.4960001,5.60E-01
2.5,5.60E-01
2.5040002,5.60E-01
2.5080001,5.80E-01
2.5120001,5.80E-01
2.516,5.80E-01
2.5200002,5.80E-01
2.5240002,5.80E-01
2.5280001,5.80E-01
2.5320001,5.80E-01
2.536,5.80E-01
2.5400002,5.80E-01
2.5440001,5.80E-01
2.5480001,6.00E-01
2.552,6.00E-01
2.5560002,5.80E-01
2.5600002,5.80E-01
2.5640001,5.80E-01
2.5680001,5.80E-01
2.572,5.60E-01
2.5760002,5.80E-01
2.5800002,5.80E-01
2.5840001,5.80E-01
2.5880001,5.80E-01
2.592,5.60E-01
2.5960002,5.40E-01
2.6000001,5.80E-01
2.6040001,5.60E-01
2.608,5.60E-01
2.6120002,5.40E-01
2.6160002,5.20E-01
2.6200001,5.20E-01
2.6240001,5.40E-01
2.628,5.40E-01
2.6320002,5.20E-01
2.6360002,5.00E-01
2.6400001,5.20E-01
2.6440001,5.00E-01
2.6480002,5.20E-01
2.6520002,4.80E-01
2.6560001,4.80E-01
2.6600001,4.80E-01
2.664,4.80E-01
2.6680002,4.60E-01
2.6720002,4.60E-01
2.6760001,4.40E-01
2.6800001,4.40E-01
2.684,4.40E-01
2.6880002,4.40E-01
2.6920002,4.20E-01
2.6960001,4.20E-01
2.7,4.20E-01
2.7040002,4.00E-01
2.7080002,3.80E-01
2.7120001,3.80E-01
2.7160001,4.00E-01
2.72000003,3.60E-01
2.72400022,3.40E-01
2.72800016,3.40E-01
2.73200011,3.20E-01
2.73600006,3.20E-01
2.74000025,3.00E-01
2.7440002,3.00E-01
2.74800014,3.00E-01
2.75200009,2.80E-01
2.75600004,2.80E-01
2.76000023,2.40E-01
2.76400018,2.40E-01
2.76800013,2.20E-01
2.77200007,2.00E-01
2.77600002,2.00E-01
2.78000021,2.00E-01
2.78400016,2.00E-01
2.78800011,1.60E-01
2.79200006,1.80E-01
2.79600024,1.60E-01
2.80000019,1.60E-01
2.80400014,1.20E-01
2.80800009,1.20E-01
2.81200004,1.00E-01
2.81600022,1.00E-01
2.82000017,6.00E-02
2.82400012,6.00E-02
2.82800007,4.00E-02
2.83200002,2.00E-02
2.8360002,2.00E-02
2.84000015,2.00E-02
2.8440001,2.00E-02
2.84800005,-2.00E-02
2.85200024,0
2.85600019,-4.00E-02
2.86000013,-4.00E-02
2.86400008,-4.00E-02
2.86800003,-4.00E-02
2.87200022,-8.00E-02
2.87600017,-8.00E-02
2.88000011,-1.00E-01
2.88400006,-1.00E-01
2.88800025,-1.00E-01
2.8920002,-1.40E-01
2.89600015,-1.40E-01
2.9000001,-1.60E-01
2.90400004,-1.60E-01
2.90800023,-1.60E-01
2.91200018,-2.00E-01
2.91600013,-2.00E-01
2.92000008,-2.20E-01
2.92400002,-2.20E-01
2.92800021,-2.40E-01
2.93200016,-2.40E-01
2.93600011,-2.60E-01
2.94000006,-2.40E-01
2.94400024,-2.80E-01
2.94800019,-2.80E-01
2.95200014,-2.80E-01
2.95600009,-3.00E-01
2.96000004,-3.20E-01
2.96400023,-3.40E-01
2.96800017,-3.40E-01
2.97200012,-3.40E-01
2.97600007,-3.40E-01
2.98000026,-3.40E-01
2.98400021,-3.60E-01
2.98800015,-3.60E-01
2.9920001,-3.80E-01
2.99600005,-4.00E-01
3.00000024,-4.00E-01
3.00400019,-4.00E-01
3.00800014,-4.00E-01
3.01200008,-4.00E-01
3.01600003,-4.00E-01
3.02000022,-4.40E-01
3.02400017,-4.20E-01
3.02800012,-4.20E-01
3.03200006,-4.40E-01
3.03600025,-4.40E-01
3.0400002,-4.40E-01
3.04400015,-4.60E-01
3.0480001,-4.60E-01
3.05200005,-4.60E-01
3.05600023,-4.60E-01
3.06000018,-4.60E-01
3.06400013,-4.80E-01
3.06800008,-4.80E-01
3.07200003,-5.00E-01
3.07600021,-4.80E-01
3.08000016,-5.00E-01
3.08400011,-5.20E-01
3.08800006,-4.80E-01
3.09200025,-5.00E-01
3.09600019,-5.00E-01
3.10000014,-5.40E-01
3.10400009,-5.00E-01
3.10800004,-5.00E-01
3.11200023,-5.00E-01
3.11600018,-5.20E-01
3.12000012,-5.00E-01
3.12400007,-5.00E-01
3.12800026,-5.20E-01
3.13200021,-5.20E-01
3.13600016,-5.20E-01
3.1400001,-5.00E-01
3.14400005,-5.00E-01
3.14800024,-5.00E-01
3.15200019,-5.00E-01
3.15600014,-5.00E-01
3.16000009,-5.20E-01
3.16400003,-5.20E-01
3.16800022,-5.00E-01
3.17200017,-5.20E-01
3.17600012,-5.00E-01
3.18000007,-5.20E-01
3.18400025,-5.00E-01
3.1880002,-4.80E-01
3.19200015,-4.80E-01
3.1960001,-4.80E-01
3.20000005,-4.80E-01
3.20400023,-4.80E-01
3.20800018,-4.60E-01
3.21200013,-4.80E-01
3.21600008,-4.40E-01
3.22000027,-4.60E-01
3.22400022,-4.60E-01
3.22800016,-4.60E-01
3.23200011,-4.20E-01
3.23600006,-4.40E-01
3.24000025,-4.40E-01
3.2440002,-4.20E-01
3.24800014,-4.00E-01
3.25200009,-4.00E-01
3.25600004,-4.20E-01
3.26000023,-3.80E-01
3.26400018,-3.80E-01
3.26800013,-3.80E-01
3.27200007,-3.80E-01
3.27600026,-3.80E-01
3.28000021,-3.60E-01
3.28400016,-3.60E-01
3.28800011,-3.60E-01
3.29200006,-3.20E-01
3.29600024,-3.40E-01
3.30000019,-3.20E-01
3.30400014,-3.20E-01
3.30800009,-3.20E-01
3.31200027,-3.00E-01
3.31600022,-2.80E-01
3.32000017,-2.80E-01
3.32400012,-2.80E-01
3.32800007,-2.80E-01
3.33200026,-2.60E-01
